Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

        0.00               0.00                0.00             3137.18                0.00                1.00                0.00



Scenario           Profit              Sales               Leftover_inv        demand
s654                0.00                       0.00                0.00             2540.86
s655                0.00                       0.00                0.00             2975.28
s656                0.00                       0.00                0.00             2509.85
s657                0.00                       0.00                0.00             2696.85
s658                0.00                       0.00                0.00             3158.92
s659                0.00                       0.00                0.00             1885.00
s660                0.00                       0.00                0.00             2677.22
s661                0.00                       0.00                0.00             2553.49
s662                0.00                       0.00                0.00             3630.06
s663                0.00                       0.00                0.00             1389.85
s664                0.00                       0.00                0.00             4542.15
s665                0.00                       0.00                0.00             4662.61
s666                0.00                       0.00                0.00             2584.71
s667                0.00                       0.00                0.00             3575.80
s668                0.00                       0.00                0.00             2896.09
s669                0.00                       0.00                0.00             3548.42
s670                0.00                       0.00                0.00             3501.09
s671                0.00                       0.00                0.00             4540.04
s672                0.00                       0.00                0.00             2857.78
s673                0.00                       0.00                0.00             4653.68
s674                0.00                       0.00                0.00             3767.87
s675                0.00                       0.00                0.00             2899.17
s676                0.00                       0.00                0.00             2742.07
s677                0.00                       0.00                0.00             4484.41
s678                0.00                       0.00                0.00             4083.43
s679                0.00                       0.00                0.00             2658.83
s680                0.00                       0.00                0.00             2573.67
s681                0.00                       0.00                0.00             4668.63
s682                0.00                       0.00                0.00             3964.22
s683                0.00                       0.00                0.00             3851.53
s684                0.00                       0.00                0.00             2075.83
s685                0.00                       0.00                0.00             5428.32
s686                0.00                       0.00                0.00             3390.30
s687                0.00                       0.00                0.00             5149.09
s688                0.00                       0.00                0.00             4067.76
s689                0.00                       0.00                0.00             3325.90
s690                0.00                       0.00                0.00             3829.42
s691                0.00                       0.00                0.00             4115.61
s692                0.00                       0.00                0.00             4347.75
s693                0.00                       0.00                0.00              735.66
s694                0.00                       0.00                0.00             3649.71
s695                0.00                       0.00                0.00             3040.11
s696                0.00                       0.00                0.00             1353.59
s697                0.00                       0.00                0.00             3651.63
s698                0.00                       0.00                0.00             3534.01
s699                0.00                       0.00                0.00             3010.33
s700                0.00                       0.00                0.00             4274.63
s701                0.00                       0.00                0.00             1979.94
s702                0.00                       0.00                0.00             1243.73
s703                0.00                       0.00                0.00             2247.65
s704                0.00                       0.00                0.00             3249.34
s705                0.00                       0.00                0.00             6014.80
s706                0.00                       0.00                0.00             2894.81
s707                0.00                       0.00                0.00             4027.67
s708                0.00                       0.00                0.00             3286.20
s709                0.00                       0.00                0.00             3765.58
s710                0.00                       0.00                0.00             3485.44
s711                0.00                       0.00                0.00             2551.11
s712                0.00                       0.00                0.00             2339.62
s713                0.00                       0.00                0.00             1150.07
s714                0.00                       0.00                0.00             2841.79
s715                0.00                       0.00                0.00             2130.94
s716                0.00                       0.00                0.00             4778.89
s717                0.00                       0.00                0.00             2625.35
s718                0.00                       0.00                0.00              687.83
s719                0.00                       0.00                0.00             2291.86
s720                0.00                       0.00                0.00             2869.64
s721                0.00                       0.00                0.00             3937.43
s722                0.00                       0.00                0.00             3947.75
s723                0.00                       0.00                0.00             4839.66
s724                0.00                       0.00                0.00             2511.35
s725                0.00                       0.00                0.00             1863.82
s726                0.00                       0.00                0.00             2117.68
s727                0.00                       0.00                0.00             1933.33
s728                0.00                       0.00                0.00             3653.99
s729                0.00                       0.00                0.00              629.16
s730                0.00                       0.00                0.00             3251.25
s731                0.00                       0.00                0.00             4295.44
s732                0.00                       0.00                0.00             3259.96
s733                0.00                       0.00                0.00             4070.31
s734                0.00                       0.00                0.00             4456.71
s735                0.00                       0.00                0.00             2760.08
s736                0.00                       0.00                0.00             3740.01
s737                0.00                       0.00                0.00             1520.89
s738                0.00                       0.00                0.00             4058.69
s739                0.00                       0.00                0.00             3758.47
s740                0.00                       0.00                0.00              828.82
s741                0.00                       0.00                0.00             2372.54
s742                0.00                       0.00                0.00             3671.03
s743                0.00                       0.00                0.00             4454.55
s744                0.00                       0.00                0.00             2247.78
s745                0.00                       0.00                0.00              806.75
s746                0.00                       0.00                0.00             3108.67
s747                0.00                       0.00                0.00             2459.49
s748                0.00                       0.00                0.00             3132.43
s749                0.00                       0.00                0.00             1400.09
s750                0.00                       0.00                0.00             2964.93
s751                0.00                       0.00                0.00             1491.38
s752                0.00                       0.00                0.00             4327.13
s753                0.00                       0.00                0.00             3808.48
s754                0.00                       0.00                0.00             4308.15
s755                0.00                       0.00                0.00             2890.55
s756                0.00                       0.00                0.00             2695.71
s757                0.00                       0.00                0.00             1797.04
s758                0.00                       0.00                0.00             2829.02
s759                0.00                       0.00                0.00             2086.39
s760                0.00                       0.00                0.00             3025.54
s761                0.00                       0.00                0.00             2472.52
s762                0.00                       0.00                0.00               55.40
s763                0.00                       0.00                0.00             3435.61
s764                0.00                       0.00                0.00             2815.84
s765                0.00                       0.00                0.00             3909.41
s766                0.00                       0.00                0.00             2770.51
s767                0.00                       0.00                0.00             3049.21
s768                0.00                       0.00                0.00             4192.51
s769                0.00                       0.00                0.00             3692.80
s770                0.00                       0.00                0.00             2568.23
s771                0.00                       0.00                0.00             2088.66
s772                0.00                       0.00                0.00             2515.88
s773                0.00                       0.00                0.00             3008.22
s774                0.00                       0.00                0.00             1768.55
s775                0.00                       0.00                0.00             4207.64
s776                0.00                       0.00                0.00              902.50
s777                0.00                       0.00                0.00             3276.20
s778                0.00                       0.00                0.00             3550.82
s779                0.00                       0.00                0.00             3212.75
s780                0.00                       0.00                0.00             2491.82
s781                0.00                       0.00                0.00             3637.04
s782                0.00                       0.00                0.00             4725.85
s783                0.00                       0.00                0.00             2537.93
s784                0.00                       0.00                0.00             4100.33
s785                0.00                       0.00                0.00             2323.70
s786                0.00                       0.00                0.00             4138.65
s787                0.00                       0.00                0.00             2920.68
s788                0.00                       0.00                0.00             4745.56
s789                0.00                       0.00                0.00             4852.44
s790                0.00                       0.00                0.00             1883.80
s791                0.00                       0.00                0.00             4321.98
s792                0.00                       0.00                0.00             2685.64
s793                0.00                       0.00                0.00             6035.53
s794                0.00                       0.00                0.00             1759.15
s795                0.00                       0.00                0.00             1911.72
s796                0.00                       0.00                0.00             3664.80
s797                0.00                       0.00                0.00             1834.51
s798                0.00                       0.00                0.00             1732.54
s799                0.00                       0.00                0.00             3369.87
s800                0.00                       0.00                0.00             2843.38
s801                0.00                       0.00                0.00             4641.19
s802                0.00                       0.00                0.00             5818.94
s803                0.00                       0.00                0.00             1794.54
s804                0.00                       0.00                0.00             3717.57
s805                0.00                       0.00                0.00             3264.00
s806                0.00                       0.00                0.00             3780.96
s807                0.00                       0.00                0.00             2614.04
s808                0.00                       0.00                0.00             2377.25
s809                0.00                       0.00                0.00             2629.22
s810                0.00                       0.00                0.00             1358.97
s811                0.00                       0.00                0.00             4518.49
s812                0.00                       0.00                0.00             2427.36
s813                0.00                       0.00                0.00             2402.35
s814                0.00                       0.00                0.00             4131.85
s815                0.00                       0.00                0.00             4064.17
s816                0.00                       0.00                0.00             3277.52
s817                0.00                       0.00                0.00             3299.79
s818                0.00                       0.00                0.00             4043.74
s819                0.00                       0.00                0.00             3970.90
s820                0.00                       0.00                0.00             4488.34
s821                0.00                       0.00                0.00             5108.29
s822                0.00                       0.00                0.00             2457.06
s823                0.00                       0.00                0.00             3334.86
s824                0.00                       0.00                0.00             3068.41
s825                0.00                       0.00                0.00             3674.90
s826                0.00                       0.00                0.00             2911.90
s827                0.00                       0.00                0.00             5314.43
s828                0.00                       0.00                0.00             2952.21
s829                0.00                       0.00                0.00             3773.81
s830                0.00                       0.00                0.00             4418.07
s831                0.00                       0.00                0.00             3362.92
s832                0.00                       0.00                0.00             3515.08
s833                0.00                       0.00                0.00             5286.51
s834                0.00                       0.00                0.00             6320.49
s835                0.00                       0.00                0.00             4355.46
s836                0.00                       0.00                0.00             3765.63
s837                0.00                       0.00                0.00             2126.10
s838                0.00                       0.00                0.00             4085.26
s839                0.00                       0.00                0.00             1854.77
s840                0.00                       0.00                0.00             3674.04
s841                0.00                       0.00                0.00             1155.39
s842                0.00                       0.00                0.00             4315.15
s843                0.00                       0.00                0.00             2179.84
s844                0.00                       0.00                0.00             2800.45
s845                0.00                       0.00                0.00             2037.95
s846                0.00                       0.00                0.00             3089.17
s847                0.00                       0.00                0.00             4255.98
s848                0.00                       0.00                0.00             2504.26
s849                0.00                       0.00                0.00             2258.75
s850                0.00                       0.00                0.00             2124.51
s851                0.00                       0.00                0.00             3758.65
s852                0.00                       0.00                0.00             2162.37
s853                0.00                       0.00                0.00             1905.59
s854                0.00                       0.00                0.00             3953.91
s855                0.00                       0.00                0.00             4347.45
s856                0.00                       0.00                0.00             3421.93
s857                0.00                       0.00                0.00             2266.85
s858                0.00                       0.00                0.00             2723.90
s859                0.00                       0.00                0.00             3705.26
s860                0.00                       0.00                0.00             2823.65
s861                0.00                       0.00                0.00             2408.95
s862                0.00                       0.00                0.00             3337.97
s863                0.00                       0.00                0.00             1963.38
s864                0.00                       0.00                0.00             3432.50
s865                0.00                       0.00                0.00             5001.26
s866                0.00                       0.00                0.00             7977.10
s867                0.00                       0.00                0.00             2464.44
s868                0.00                       0.00                0.00             2885.15
s869                0.00                       0.00                0.00             2236.80
s870                0.00                       0.00                0.00             2382.92
s871                0.00                       0.00                0.00             2199.16
s872                0.00                       0.00                0.00             2198.89
s873                0.00                       0.00                0.00             3034.38
s874                0.00                       0.00                0.00             3577.90
s875                0.00                       0.00                0.00             4002.71
s876                0.00                       0.00                0.00             3001.38
s877                0.00                       0.00                0.00             4951.93
s878                0.00                       0.00                0.00             3797.28
s879                0.00                       0.00                0.00             1251.10
s880                0.00                       0.00                0.00             2538.06
s881                0.00                       0.00                0.00             3570.62
s882                0.00                       0.00                0.00             2551.66
s883                0.00                       0.00                0.00              740.24
s884                0.00                       0.00                0.00             4285.79
s885                0.00                       0.00                0.00             1781.70
s886                0.00                       0.00                0.00             4272.92
s887                0.00                       0.00                0.00             5247.82
s888                0.00                       0.00                0.00             4328.85
s889                0.00                       0.00                0.00             4683.40
s890                0.00                       0.00                0.00             3240.45
s891                0.00                       0.00                0.00             3837.92
s892                0.00                       0.00                0.00             4093.52
s893                0.00                       0.00                0.00             2109.21
s894                0.00                       0.00                0.00             2439.66
s895                0.00                       0.00                0.00             1719.93
s896                0.00                       0.00                0.00             2303.01
s897                0.00                       0.00                0.00             2826.62
s898                0.00                       0.00                0.00             3117.32
s899                0.00                       0.00                0.00             3368.19
s900                0.00                       0.00                0.00             1780.60
s901                0.00                       0.00                0.00             2143.29
s902                0.00                       0.00                0.00             2586.05
s903                0.00                       0.00                0.00             2470.83
s904                0.00                       0.00                0.00             3756.06
s905                0.00                       0.00                0.00             1955.12
s906                0.00                       0.00                0.00             5392.87
s907                0.00                       0.00                0.00             4079.70
s908                0.00                       0.00                0.00             3558.27
s909                0.00                       0.00                0.00             4381.37
s910                0.00                       0.00                0.00             3059.99
s911                0.00                       0.00                0.00             2399.68
s912                0.00                       0.00                0.00             4581.84
s913                0.00                       0.00                0.00              782.83
s914                0.00                       0.00                0.00             2762.02
s915                0.00                       0.00                0.00             3898.20
s916                0.00                       0.00                0.00             3460.04
s917                0.00                       0.00                0.00             1992.11
s918                0.00                       0.00                0.00             1983.87
s919                0.00                       0.00                0.00             1758.12
s920                0.00                       0.00                0.00             3162.90
s921                0.00                       0.00                0.00             2735.61
s922                0.00                       0.00                0.00             1532.40
s923                0.00                       0.00                0.00             1245.27
s924                0.00                       0.00                0.00             4490.77
s925                0.00                       0.00                0.00             1351.85
s926                0.00                       0.00                0.00             4043.23
s927                0.00                       0.00                0.00             2203.06
s928                0.00                       0.00                0.00             2439.97
s929                0.00                       0.00                0.00             2679.85
s930                0.00                       0.00                0.00             2946.47
s931                0.00                       0.00                0.00             4224.48
s932                0.00                       0.00                0.00             3178.47
s933                0.00                       0.00                0.00             2717.89
s934                0.00                       0.00                0.00             1642.74
s935                0.00                       0.00                0.00             4141.19
s936                0.00                       0.00                0.00             4604.39
s937                0.00                       0.00                0.00             4878.64
s938                0.00                       0.00                0.00             2398.14
s939                0.00                       0.00                0.00              490.83
s940                0.00                       0.00                0.00             2929.40
s941                0.00                       0.00                0.00             4826.24
s942                0.00                       0.00                0.00             3001.98
s943                0.00                       0.00                0.00             2221.25
s944                0.00                       0.00                0.00             2532.56
s945                0.00                       0.00                0.00             2206.24
s946                0.00                       0.00                0.00             3372.67
s947                0.00                       0.00                0.00             2289.71
s948                0.00                       0.00                0.00             1951.03
s949                0.00                       0.00                0.00              918.03
s950                0.00                       0.00                0.00             2743.97
s951                0.00                       0.00                0.00             3473.07
s952                0.00                       0.00                0.00             3642.63
s953                0.00                       0.00                0.00             2415.64
s954                0.00                       0.00                0.00             4806.45
s955                0.00                       0.00                0.00             4026.91
s956                0.00                       0.00                0.00             2191.89
s957                0.00                       0.00                0.00             2982.48
s958                0.00                       0.00                0.00             3249.37
s959                0.00                       0.00                0.00             2680.03
s960                0.00                       0.00                0.00             4830.69
s961                0.00                       0.00                0.00             3702.37
s962                0.00                       0.00                0.00             3393.58
s963                0.00                       0.00                0.00             3772.40
s964                0.00                       0.00                0.00             3069.58
s965                0.00                       0.00                0.00             4851.12
s966                0.00                       0.00                0.00             3986.17
s967                0.00                       0.00                0.00             3605.83
s968                0.00                       0.00                0.00             3650.21
s969                0.00                       0.00                0.00             1670.72
s970                0.00                       0.00                0.00             4612.46
s971                0.00                       0.00                0.00             1017.75
s972                0.00                       0.00                0.00             2059.87
s973                0.00                       0.00                0.00             3590.05
s974                0.00                       0.00                0.00             3942.83
s975                0.00                       0.00                0.00             3810.33
s976                0.00                       0.00                0.00             4394.38
s977                0.00                       0.00                0.00             2345.34
s978                0.00                       0.00                0.00             3999.53
s979                0.00                       0.00                0.00             1793.13
s980                0.00                       0.00                0.00             3756.12
s981                0.00                       0.00                0.00             3606.26
s982                0.00                       0.00                0.00             1612.68
s983                0.00                       0.00                0.00             3544.87
s984                0.00                       0.00                0.00             1976.19
s985                0.00                       0.00                0.00             2646.93
s986                0.00                       0.00                0.00             3771.61
s987                0.00                       0.00                0.00             2526.00
s988                0.00                       0.00                0.00             6155.41
s989                0.00                       0.00                0.00             3874.54
s990                0.00                       0.00                0.00             2941.15
s991                0.00                       0.00                0.00             2013.13
s992                0.00                       0.00                0.00             5211.91
s993                0.00                       0.00                0.00             2118.32
s994                0.00                       0.00                0.00             3092.06
s995                0.00                       0.00                0.00              903.23
s996                0.00                       0.00                0.00             1780.42
s997                0.00                       0.00                0.00             1899.59
s998                0.00                       0.00                0.00             2394.19
s999                0.00                       0.00                0.00             2505.30
s1000               0.00                       0.00                0.00             2825.04
