Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

     4090.59          219833.87             3016.46              120.72             1074.13                0.20           219833.87



Scenario           Profit              Sales               Leftover_inv        demand
s589           185708.22                    2675.20             1415.39             2675.20
s590            41173.53                    1229.85             2860.74             1229.85
s591           154914.19                    2367.26             1723.33             2367.26
s592           145957.69                    2277.69             1812.89             2277.69
s593           124957.66                    2067.69             2022.89             2067.69
s594           144558.85                    2263.71             1826.88             2263.71
s595           314504.02                    3963.16              127.43             3963.16
s596           327247.07                    4090.59                0.00             5070.30
s597           327247.07                    4090.59                0.00             4209.78
s598           259398.88                    3412.11              678.48             3412.11
s599           327247.07                    4090.59                0.00             4584.96
s600           182428.24                    2642.40             1448.19             2642.40
s601           -31393.57                     504.18             3586.41              504.18
s602           279347.91                    3611.60              478.99             3611.60
s603           221761.83                    3035.74             1054.85             3035.74
s604           189253.48                    2710.65             1379.94             2710.65
s605           327247.07                    4090.59                0.00             4724.58
s606            94052.42                    1758.64             2331.95             1758.64
s607           248003.73                    3298.15              792.43             3298.15
s608           192367.46                    2741.79             1348.80             2741.79
s609           327247.07                    4090.59                0.00             4303.92
s610           327247.07                    4090.59                0.00             4109.20
s611           133627.99                    2154.40             1936.19             2154.40
s612           182120.84                    2639.33             1451.26             2639.33
s613           319540.12                    4013.52               77.07             4013.52
s614           327247.07                    4090.59                0.00             4473.59
s615           327247.07                    4090.59                0.00             4371.24
s616           235985.69                    3177.97              912.61             3177.97
s617           327247.07                    4090.59                0.00             4257.30
s618           258834.19                    3406.46              684.13             3406.46
s619           327247.07                    4090.59                0.00             4453.38
s620           309749.48                    3915.61              174.98             3915.61
s621           327247.07                    4090.59                0.00             4992.72
s622           195578.62                    2773.90             1316.68             2773.90
s623           176599.81                    2584.12             1506.47             2584.12
s624           327247.07                    4090.59                0.00             4588.58
s625           327247.07                    4090.59                0.00             4264.39
s626           292101.17                    3739.13              351.46             3739.13
s627           199006.84                    2808.19             1282.40             2808.19
s628           243822.73                    3256.34              834.24             3256.34
s629           254835.65                    3366.47              724.11             3366.47
s630           296618.56                    3784.30              306.29             3784.30
s631           327247.07                    4090.59                0.00             4524.95
s632           327247.07                    4090.59                0.00             4458.47
s633            98235.68                    1800.47             2290.11             1800.47
s634           327247.07                    4090.59                0.00             5114.79
s635           213267.11                    2950.79             1139.80             2950.79
s636           119908.60                    2017.20             2073.38             2017.20
s637           164793.22                    2466.05             1624.54             2466.05
s638           210527.67                    2923.39             1167.19             2923.39
s639           151935.08                    2337.47             1753.12             2337.47
s640           327247.07                    4090.59                0.00             4123.54
s641           192136.26                    2739.48             1351.11             2739.48
s642           252191.42                    3340.03              750.56             3340.03
s643           327247.07                    4090.59                0.00             6148.19
s644           184664.76                    2664.77             1425.82             2664.77
s645           223526.19                    3053.38             1037.21             3053.38
s646           327247.07                    4090.59                0.00             4276.87
s647           327247.07                    4090.59                0.00             4848.35
s648           241574.99                    3233.87              856.72             3233.87
s649           219316.91                    3011.29             1079.30             3011.29
s650           128556.76                    2103.69             1986.90             2103.69
s651           294297.80                    3761.10              329.49             3761.10
s652           243664.87                    3254.77              835.82             3254.77
s653           327247.07                    4090.59                0.00             4348.52
s654           172274.66                    2540.86             1549.72             2540.86
s655           215715.86                    2975.28             1115.31             2975.28
s656           169173.34                    2509.85             1580.74             2509.85
s657           187873.50                    2696.85             1393.74             2696.85
s658           234079.76                    3158.92              931.67             3158.92
s659           106688.57                    1885.00             2205.59             1885.00
s660           185910.09                    2677.22             1413.37             2677.22
s661           173537.39                    2553.49             1537.10             2553.49
s662           281194.21                    3630.06              460.53             3630.06
s663            57172.98                    1389.85             2700.74             1389.85
s664           327247.07                    4090.59                0.00             4542.15
s665           327247.07                    4090.59                0.00             4662.61
s666           176659.67                    2584.71             1505.87             2584.71
s667           275768.30                    3575.80              514.79             3575.80
s668           207796.97                    2896.09             1194.50             2896.09
s669           273030.10                    3548.42              542.17             3548.42
s670           268297.67                    3501.09              589.49             3501.09
s671           327247.07                    4090.59                0.00             4540.04
s672           203966.12                    2857.78             1232.81             2857.78
s673           327247.07                    4090.59                0.00             4653.68
s674           294975.38                    3767.87              322.72             3767.87
s675           208104.93                    2899.17             1191.42             2899.17
s676           192394.83                    2742.07             1348.52             2742.07
s677           327247.07                    4090.59                0.00             4484.41
s678           326530.76                    4083.43                7.16             4083.43
s679           184071.23                    2658.83             1431.76             2658.83
s680           175555.69                    2573.67             1516.91             2573.67
s681           327247.07                    4090.59                0.00             4668.63
s682           314610.03                    3964.22              126.37             3964.22
s683           303341.54                    3851.53              239.06             3851.53
s684           125771.37                    2075.83             2014.76             2075.83
s685           327247.07                    4090.59                0.00             5428.32
s686           257218.09                    3390.30              700.29             3390.30
s687           327247.07                    4090.59                0.00             5149.09
s688           324964.51                    4067.76               22.83             4067.76
s689           250778.31                    3325.90              764.69             3325.90
s690           301130.59                    3829.42              261.16             3829.42
s691           327247.07                    4090.59                0.00             4115.61
s692           327247.07                    4090.59                0.00             4347.75
s693            -8245.65                     735.66             3354.93              735.66
s694           283159.60                    3649.71              440.87             3649.71
s695           222199.47                    3040.11             1050.48             3040.11
s696            53547.46                    1353.59             2737.00             1353.59
s697           283350.74                    3651.63              438.96             3651.63
s698           271589.21                    3534.01              556.58             3534.01
s699           219221.54                    3010.33             1080.26             3010.33
s700           327247.07                    4090.59                0.00             4274.63
s701           116182.20                    1979.94             2110.65             1979.94
s702            42561.32                    1243.73             2846.86             1243.73
s703           142953.00                    2247.65             1842.94             2247.65
s704           243121.85                    3249.34              841.25             3249.34
s705           327247.07                    4090.59                0.00             6014.80
s706           207668.88                    2894.81             1195.78             2894.81
s707           320955.47                    4027.67               62.92             4027.67
s708           246808.06                    3286.20              804.39             3286.20
s709           294746.02                    3765.58              325.01             3765.58
s710           266731.98                    3485.44              605.15             3485.44
s711           173299.65                    2551.11             1539.47             2551.11
s712           152150.61                    2339.62             1750.96             2339.62
s713            33194.81                    1150.07             2940.52             1150.07
s714           202367.04                    2841.79             1248.80             2841.79
s715           131282.29                    2130.94             1959.65             2130.94
s716           327247.07                    4090.59                0.00             4778.89
s717           180723.30                    2625.35             1465.24             2625.35
s718           -13028.98                     687.83             3402.76              687.83
s719           147374.56                    2291.86             1798.73             2291.86
s720           205151.84                    2869.64             1220.95             2869.64
s721           311931.12                    3937.43              153.16             3937.43
s722           312962.99                    3947.75              142.84             3947.75
s723           327247.07                    4090.59                0.00             4839.66
s724           169323.43                    2511.35             1579.24             2511.35
s725           104570.11                    1863.82             2226.77             1863.82
s726           129956.22                    2117.68             1972.91             2117.68
s727           111521.35                    1933.33             2157.26             1933.33
s728           283587.47                    3653.99              436.60             3653.99
s729           -18896.17                     629.16             3461.43              629.16
s730           243313.73                    3251.25              839.33             3251.25
s731           327247.07                    4090.59                0.00             4295.44
s732           244184.62                    3259.96              830.62             3259.96
s733           325219.10                    4070.31               20.28             4070.31
s734           327247.07                    4090.59                0.00             4456.71
s735           194195.96                    2760.08             1330.51             2760.08
s736           292188.94                    3740.01              350.58             3740.01
s737            70277.27                    1520.89             2569.70             1520.89
s738           324056.95                    4058.69               31.90             4058.69
s739           294035.73                    3758.47              332.11             3758.47
s740             1070.02                     828.82             3261.77              828.82
s741           155442.28                    2372.54             1718.05             2372.54
s742           285291.56                    3671.03              419.56             3671.03
s743           327247.07                    4090.59                0.00             4454.55
s744           142966.41                    2247.78             1842.81             2247.78
s745            -1136.96                     806.75             3283.84              806.75
s746           229055.68                    3108.67              981.91             3108.67
s747           164136.91                    2459.49             1631.10             2459.49
s748           231430.95                    3132.43              958.16             3132.43
s749            58197.65                    1400.09             2690.49             1400.09
s750           214681.00                    2964.93             1125.66             2964.93
s751            67326.36                    1491.38             2599.21             1491.38
s752           327247.07                    4090.59                0.00             4327.13
s753           299035.92                    3808.48              282.11             3808.48
s754           327247.07                    4090.59                0.00             4308.15
s755           207243.38                    2890.55             1200.04             2890.55
s756           187759.17                    2695.71             1394.88             2695.71
s757            97891.82                    1797.04             2293.55             1797.04
s758           201089.87                    2829.02             1261.57             2829.02
s759           126827.71                    2086.39             2004.19             2086.39
s760           220742.31                    3025.54             1065.05             3025.54
s761           165439.97                    2472.52             1618.07             2472.52
s762           -76271.56                      55.40             4035.19               55.40
s763           261748.80                    3435.61              654.98             3435.61
s764           199772.72                    2815.84             1274.74             2815.84
s765           309129.48                    3909.41              181.18             3909.41
s766           195239.09                    2770.51             1320.08             2770.51
s767           223109.10                    3049.21             1041.38             3049.21
s768           327247.07                    4090.59                0.00             4192.51
s769           287468.63                    3692.80              397.78             3692.80
s770           175010.92                    2568.23             1522.36             2568.23
s771           127053.77                    2088.66             2001.93             2088.66
s772           169776.08                    2515.88             1574.71             2515.88
s773           219010.52                    3008.22             1082.37             3008.22
s774            95043.03                    1768.55             2322.04             1768.55
s775           327247.07                    4090.59                0.00             4207.64
s776             8438.45                     902.50             3188.09              902.50
s777           245808.21                    3276.20              814.39             3276.20
s778           273270.58                    3550.82              539.76             3550.82
s779           239463.54                    3212.75              877.84             3212.75
s780           167370.36                    2491.82             1598.77             2491.82
s781           281892.02                    3637.04              453.55             3637.04
s782           327247.07                    4090.59                0.00             4725.85
s783           171981.55                    2537.93             1552.66             2537.93
s784           327247.07                    4090.59                0.00             4100.33
s785           150558.47                    2323.70             1766.89             2323.70
s786           327247.07                    4090.59                0.00             4138.65
s787           210255.73                    2920.68             1169.91             2920.68
s788           327247.07                    4090.59                0.00             4745.56
s789           327247.07                    4090.59                0.00             4852.44
s790           106568.28                    1883.80             2206.79             1883.80
s791           327247.07                    4090.59                0.00             4321.98
s792           186751.95                    2685.64             1404.95             2685.64
s793           327247.07                    4090.59                0.00             6035.53
s794            94103.41                    1759.15             2331.44             1759.15
s795           109360.49                    1911.72             2178.87             1911.72
s796           284668.44                    3664.80              425.79             3664.80
s797           101639.56                    1834.51             2256.08             1834.51
s798            91442.12                    1732.54             2358.05             1732.54
s799           255175.30                    3369.87              720.72             3369.87
s800           202526.58                    2843.38             1247.20             2843.38
s801           327247.07                    4090.59                0.00             4641.19
s802           327247.07                    4090.59                0.00             5818.94
s803            97641.90                    1794.54             2296.05             1794.54
s804           289944.83                    3717.57              373.02             3717.57
s805           244588.14                    3264.00              826.59             3264.00
s806           296284.70                    3780.96              309.62             3780.96
s807           179592.18                    2614.04             1476.55             2614.04
s808           155913.56                    2377.25             1713.34             2377.25
s809           181109.79                    2629.22             1461.37             2629.22
s810            54085.60                    1358.97             2731.61             1358.97
s811           327247.07                    4090.59                0.00             4518.49
s812           160923.99                    2427.36             1663.23             2427.36
s813           158423.16                    2402.35             1688.24             2402.35
s814           327247.07                    4090.59                0.00             4131.85
s815           324605.05                    4064.17               26.42             4064.17
s816           245940.49                    3277.52              813.07             3277.52
s817           248167.41                    3299.79              790.80             3299.79
s818           322562.67                    4043.74               46.84             4043.74
s819           315278.34                    3970.90              119.69             3970.90
s820           327247.07                    4090.59                0.00             4488.34
s821           327247.07                    4090.59                0.00             5108.29
s822           163893.74                    2457.06             1633.53             2457.06
s823           251674.25                    3334.86              755.73             3334.86
s824           225029.72                    3068.41             1022.17             3068.41
s825           285678.34                    3674.90              415.69             3674.90
s826           209377.91                    2911.90             1178.69             2911.90
s827           327247.07                    4090.59                0.00             5314.43
s828           213408.99                    2952.21             1138.38             2952.21
s829           295569.24                    3773.81              316.78             3773.81
s830           327247.07                    4090.59                0.00             4418.07
s831           254480.60                    3362.92              727.66             3362.92
s832           269696.46                    3515.08              575.51             3515.08
s833           327247.07                    4090.59                0.00             5286.51
s834           327247.07                    4090.59                0.00             6320.49
s835           327247.07                    4090.59                0.00             4355.46
s836           294751.62                    3765.63              324.95             3765.63
s837           130797.91                    2126.10             1964.49             2126.10
s838           326714.15                    4085.26                5.33             4085.26
s839           103665.32                    1854.77             2235.82             1854.77
s840           285592.46                    3674.04              416.55             3674.04
s841            33727.40                    1155.39             2935.20             1155.39
s842           327247.07                    4090.59                0.00             4315.15
s843           136171.74                    2179.84             1910.75             2179.84
s844           198233.38                    2800.45             1290.14             2800.45
s845           121982.81                    2037.95             2052.64             2037.95
s846           227105.65                    3089.17             1001.41             3089.17
s847           327247.07                    4090.59                0.00             4255.98
s848           168614.21                    2504.26             1586.33             2504.26
s849           144063.61                    2258.75             1831.83             2258.75
s850           130639.08                    2124.51             1966.08             2124.51
s851           294053.55                    3758.65              331.94             3758.65
s852           134425.54                    2162.37             1928.22             2162.37
s853           108747.14                    1905.59             2185.00             1905.59
s854           313579.64                    3953.91              136.67             3953.91
s855           327247.07                    4090.59                0.00             4347.45
s856           260381.41                    3421.93              668.66             3421.93
s857           144873.15                    2266.85             1823.74             2266.85
s858           190578.41                    2723.90             1366.69             2723.90
s859           288713.74                    3705.26              385.33             3705.26
s860           200553.55                    2823.65             1266.94             2823.65
s861           159083.70                    2408.95             1681.63             2408.95
s862           251985.17                    3337.97              752.62             3337.97
s863           114526.24                    1963.38             2127.21             1963.38
s864           261438.26                    3432.50              658.09             3432.50
s865           327247.07                    4090.59                0.00             5001.26
s866           327247.07                    4090.59                0.00             7977.10
s867           164632.08                    2464.44             1626.15             2464.44
s868           206702.93                    2885.15             1205.44             2885.15
s869           141868.22                    2236.80             1853.79             2236.80
s870           156480.05                    2382.92             1707.67             2382.92
s871           138104.07                    2199.16             1891.43             2199.16
s872           138077.50                    2198.89             1891.70             2198.89
s873           221626.04                    3034.38             1056.21             3034.38
s874           275977.97                    3577.90              512.69             3577.90
s875           318459.52                    4002.71               87.88             4002.71
s876           218326.68                    3001.38             1089.20             3001.38
s877           327247.07                    4090.59                0.00             4951.93
s878           297916.60                    3797.28              293.30             3797.28
s879            43297.87                    1251.10             2839.49             1251.10
s880           171994.55                    2538.06             1552.53             2538.06
s881           275250.46                    3570.62              519.97             3570.62
s882           173354.31                    2551.66             1538.93             2551.66
s883            -7787.79                     740.24             3350.35              740.24
s884           327247.07                    4090.59                0.00             4285.79
s885            96357.83                    1781.70             2308.89             1781.70
s886           327247.07                    4090.59                0.00             4272.92
s887           327247.07                    4090.59                0.00             5247.82
s888           327247.07                    4090.59                0.00             4328.85
s889           327247.07                    4090.59                0.00             4683.40
s890           242233.08                    3240.45              850.14             3240.45
s891           301979.77                    3837.92              252.67             3837.92
s892           327247.07                    4090.59                0.00             4093.52
s893           129109.30                    2109.21             1981.38             2109.21
s894           162153.79                    2439.66             1650.93             2439.66
s895            90181.69                    1719.93             2370.65             1719.93
s896           148489.02                    2303.01             1787.58             2303.01
s897           200850.23                    2826.62             1263.97             2826.62
s898           229920.49                    3117.32              973.27             3117.32
s899           255006.96                    3368.19              722.40             3368.19
s900            96248.41                    1780.60             2309.99             1780.60
s901           132517.36                    2143.29             1947.30             2143.29
s902           176792.92                    2586.05             1504.54             2586.05
s903           165271.17                    2470.83             1619.76             2470.83
s904           293794.11                    3756.06              334.53             3756.06
s905           113700.72                    1955.12             2135.46             1955.12
s906           327247.07                    4090.59                0.00             5392.87
s907           326158.27                    4079.70               10.89             4079.70
s908           274014.94                    3558.27              532.32             3558.27
s909           327247.07                    4090.59                0.00             4381.37
s910           224187.28                    3059.99             1030.60             3059.99
s911           158156.17                    2399.68             1690.91             2399.68
s912           327247.07                    4090.59                0.00             4581.84
s913            -3528.64                     782.83             3307.76              782.83
s914           194390.53                    2762.02             1328.57             2762.02
s915           308007.90                    3898.20              192.39             3898.20
s916           264192.08                    3460.04              630.55             3460.04
s917           117399.29                    1992.11             2098.48             1992.11
s918           116575.10                    1983.87             2106.72             1983.87
s919            94000.53                    1758.12             2332.47             1758.12
s920           234478.53                    3162.90              927.69             3162.90
s921           191749.20                    2735.61             1354.98             2735.61
s922            71428.39                    1532.40             2558.19             1532.40
s923            42714.77                    1245.27             2845.32             1245.27
s924           327247.07                    4090.59                0.00             4490.77
s925            53373.04                    1351.85             2738.74             1351.85
s926           322511.16                    4043.23               47.36             4043.23
s927           138494.20                    2203.06             1887.53             2203.06
s928           162185.48                    2439.97             1650.62             2439.97
s929           186173.60                    2679.85             1410.73             2679.85
s930           212835.72                    2946.47             1144.11             2946.47
s931           327247.07                    4090.59                0.00             4224.48
s932           236035.49                    3178.47              912.12             3178.47
s933           189977.08                    2717.89             1372.70             2717.89
s934            82462.32                    1642.74             2447.85             1642.74
s935           327247.07                    4090.59                0.00             4141.19
s936           327247.07                    4090.59                0.00             4604.39
s937           327247.07                    4090.59                0.00             4878.64
s938           158002.43                    2398.14             1692.45             2398.14
s939           -32728.67                     490.83             3599.76              490.83
s940           211128.47                    2929.40             1161.19             2929.40
s941           327247.07                    4090.59                0.00             4826.24
s942           218386.11                    3001.98             1088.61             3001.98
s943           140313.64                    2221.25             1869.33             2221.25
s944           171443.95                    2532.56             1558.03             2532.56
s945           138812.45                    2206.24             1884.35             2206.24
s946           255455.54                    3372.67              717.92             3372.67
s947           147158.83                    2289.71             1800.88             2289.71
s948           113290.92                    1951.03             2139.56             1951.03
s949             9991.39                     918.03             3172.56              918.03
s950           192585.26                    2743.97             1346.62             2743.97
s951           265495.49                    3473.07              617.52             3473.07
s952           282451.02                    3642.63              447.96             3642.63
s953           159751.95                    2415.64             1674.95             2415.64
s954           327247.07                    4090.59                0.00             4806.45
s955           320879.12                    4026.91               63.68             4026.91
s956           137377.30                    2191.89             1898.70             2191.89
s957           216436.56                    2982.48             1108.11             2982.48
s958           243125.21                    3249.37              841.22             3249.37
s959           186191.63                    2680.03             1410.55             2680.03
s960           327247.07                    4090.59                0.00             4830.69
s961           288425.25                    3702.37              388.22             3702.37
s962           257546.00                    3393.58              697.01             3393.58
s963           295427.87                    3772.40              318.19             3772.40
s964           225145.97                    3069.58             1021.01             3069.58
s965           327247.07                    4090.59                0.00             4851.12
s966           316805.14                    3986.17              104.42             3986.17
s967           278771.32                    3605.83              484.76             3605.83
s968           283208.79                    3650.21              440.38             3650.21
s969            85259.87                    1670.72             2419.87             1670.72
s970           327247.07                    4090.59                0.00             4612.46
s971            19962.82                    1017.75             3072.84             1017.75
s972           124174.98                    2059.87             2030.72             2059.87
s973           277193.61                    3590.05              500.53             3590.05
s974           312471.59                    3942.83              147.75             3942.83
s975           299221.05                    3810.33              280.26             3810.33
s976           327247.07                    4090.59                0.00             4394.38
s977           152722.57                    2345.34             1745.24             2345.34
s978           318140.91                    3999.53               91.06             3999.53
s979            97500.74                    1793.13             2297.46             1793.13
s980           293799.74                    3756.12              334.47             3756.12
s981           278814.43                    3606.26              484.33             3606.26
s982            79455.76                    1612.68             2477.91             1612.68
s983           272675.25                    3544.87              545.72             3544.87
s984           115807.55                    1976.19             2114.40             1976.19
s985           182881.60                    2646.93             1443.65             2646.93
s986           295349.32                    3771.61              318.98             3771.61
s987           170788.31                    2526.00             1564.59             2526.00
s988           327247.07                    4090.59                0.00             6155.41
s989           305642.26                    3874.54              216.05             3874.54
s990           212303.41                    2941.15             1149.44             2941.15
s991           119501.60                    2013.13             2077.45             2013.13
s992           327247.07                    4090.59                0.00             5211.91
s993           130019.76                    2118.32             1972.27             2118.32
s994           227394.71                    3092.06              998.52             3092.06
s995             8511.25                     903.23             3187.36              903.23
s996            96230.67                    1780.42             2310.16             1780.42
s997           108147.33                    1899.59             2191.00             1899.59
s998           157606.98                    2394.19             1696.40             2394.19
s999           168718.49                    2505.30             1585.29             2505.30
s1000          200692.30                    2825.04             1265.55             2825.04
